AhAs3s2s,1,467747
AdAs3s2s,0.985,467753
AcAs3s2s,0.985,467753
AhAs5s2s,0.75,467763
AdAs5s2s,1,467750
AcAs5s2s,1,467750
JhJs9s2s,0.97,-244903
JdJs9s2s,0.97,-242421
JcJs9s2s,0.97,-242421
TdAs9s2s,0.0101,467797
TcAs9s2s,0.0101,467797
Ah3hTs2s,1,-236342
Ah4hTs2s,0.565,-243237
Ah5hTs2s,1,-244840
Ah7hTs2s,1,-240890
9h8hTs2s,1,-243837
Qh8hTs2s,0.985,-241384
Ah8hTs2s,1,-244158
Ah9hTs2s,1,-241194
Ad4dTs2s,0.91,-235360
Ad5dTs2s,1,-237866
Td6dTs2s,0.0012,-253930
9d8dTs2s,1,-236669
Qd8dTs2s,0.64,-237095
Ad8dTs2s,1,-236819
Ad9dTs2s,1,-237638
Ac4cTs2s,0.91,-235360
Ac5cTs2s,1,-237866
Ac7cTs2s,1,-240020
9c8cTs2s,1,-236669
Qc8cTs2s,0.64,-237095
Ac8cTs2s,1,-236819
Ac9cTs2s,1,-237638
Ah3hJs2s,1,-245779
Qh4hJs2s,0.4037,-250720
Ah4hJs2s,0.995,-249483
Ah5hJs2s,0.1638,-251062
9h8hJs2s,0.87,-249618
Qh8hJs2s,0.7676,-250338
Ah8hJs2s,1,-249040
Ah9hJs2s,1,-249236
Ad3dJs2s,0.62,-241986
Qd4dJs2s,0.95,-243405
Ad4dJs2s,0.03,-246770
Qd5dJs2s,0.93,-245799
Ad5dJs2s,1,-247914
9d8dJs2s,0.87,-245255
Qd8dJs2s,0.98,-245835
Ad8dJs2s,1,-245980
Ad9dJs2s,1,-247968
Ac3cJs2s,0.62,-241986
Qc4cJs2s,0.95,-243405
Ac4cJs2s,0.03,-246770
Qc5cJs2s,0.93,-245799
Ac5cJs2s,1,-247914
Ac7cJs2s,1,-248596
9c8cJs2s,0.87,-245255
Qc8cJs2s,0.98,-245835
Ac8cJs2s,1,-245980
Ac9cJs2s,1,-247968
4h3hAs2s,0.97,467745
5h3hAs2s,1,467743
7h4hAs2s,0.54,467755
8h4hAs2s,1,467758
7h5hAs2s,1,467753
8h5hAs2s,1,467742
9h5hAs2s,1,467747
8h7hAs2s,1,467748
9h7hAs2s,1,467759
9h8hAs2s,1,467757
Th8hAs2s,0.605,467766
Td8hAs2s,0.885,467756
Tc8hAs2s,0.885,467756
Th9hAs2s,0.91,467750
Jh9hAs2s,0.56,467754
9d9hAs2s,1,467743
Td9hAs2s,0.215,467702
9c9hAs2s,1,467743
Tc9hAs2s,0.215,467702
AdAhAs2s,0.505,467756
AcAhAs2s,0.505,467756
4d3dAs2s,0.97,467753
5d3dAs2s,0.29,467749
5d4dAs2s,0.515,467753
8d4dAs2s,1,467744
8d5dAs2s,1,467749
9d5dAs2s,1,467753
9d8dAs2s,1,467748
9c9dAs2s,1,467754
AcAdAs2s,1,467736
4c3cAs2s,0.97,467753
5c3cAs2s,0.29,467749
5c4cAs2s,0.515,467753
7c4cAs2s,0.54,467759
8c4cAs2s,1,467744
7c5cAs2s,1,467762
8c5cAs2s,1,467749
9c5cAs2s,1,467753
8c7cAs2s,1,467749
9c7cAs2s,1,467742
9c8cAs2s,1,467748
KhAs4s3s,0.48,467748
AhAs4s3s,1,467748
KdAs4s3s,1,467746
AdAs4s3s,1,467746
KcAs4s3s,1,467746
AcAs4s3s,1,467746
AhAs5s3s,0.365,467748
QdAs5s3s,1,467749
KdAs5s3s,1,467744
AdAs5s3s,0.425,467734
QcAs5s3s,1,467749
KcAs5s3s,1,467744
AcAs5s3s,0.425,467734
KhAs7s3s,0.145,467735
AhAs7s3s,1,467745
AdAs7s3s,1,467751
AcAs7s3s,1,467751
