AhAs3s2s,1,467750
AdAs3s2s,0.985,467744
AcAs3s2s,0.985,467744
Ah4h3s2s,0.1938,-94940
Ah5h3s2s,0.61,-100647
AhTh3s2s,1,-100788
AdTd3s2s,0.565,-102886
AdJd3s2s,0.03,-108435
AcTc3s2s,0.565,-102886
AcJc3s2s,0.03,-108435
Ah3h4s2s,0.0008,69136
5h4h4s2s,1,-121438
6h5h4s2s,0.7326,-100703
Ah5h4s2s,1,-113399
AhTh4s2s,1,-110647
AhJh4s2s,1,-120793
Ad3d4s2s,0.05,-103203
5d4d4s2s,1,-113050
6d5d4s2s,0.2822,-100229
Ad5d4s2s,1,-110666
AdTd4s2s,0.395,-110332
Ac3c4s2s,0.05,-103203
5c4c4s2s,1,-113050
Ac5c4s2s,1,-110666
AcTc4s2s,0.395,-110332
AhAs5s2s,0.75,467744
AdAs5s2s,1,467748
AcAs5s2s,1,467748
Ah3h5s2s,0.435,-119090
5h4h5s2s,0.8514,-125831
6h4h5s2s,0.43,-109695
Ah4h5s2s,1,-117110
6h5h5s2s,1,-109090
Ah5h5s2s,0.115,-117740
8h6h5s2s,1,-104183
Ah7h5s2s,0.0086,-130573
AhTh5s2s,0.23,-105583
AhJh5s2s,0.365,-126602
Ad3d5s2s,1,-114766
5d4d5s2s,0.99,-120270
6d4d5s2s,0.765,-103502
Ad4d5s2s,1,-116040
6d5d5s2s,1,-99887
8d6d5s2s,1,-92761
Ac3c5s2s,1,-114766
5c4c5s2s,0.99,-120270
Ac4c5s2s,1,-116040
8h5h6s2s,1,-85126
8d5d6s2s,0.88,-86991
8c5c6s2s,0.88,-86991
6h5h7s2s,0.0012,40777
Ah5h7s2s,1,-112486
Ah7h7s2s,1,-103880
Ah8h7s2s,1,-101295
Ah9h7s2s,1,-106826
AhTh7s2s,1,-111343
AhJh7s2s,1,-118684
Ad8d7s2s,0.003,-124883
Ad9d7s2s,0.615,-111208
AdTd7s2s,1,-113833
Ac7c7s2s,0.62,-98267
Ac8c7s2s,0.003,-124883
Ac9c7s2s,0.615,-111208
AcTc7s2s,1,-113833
JhJs9s2s,0.97,-64624
JdJs9s2s,0.97,-64428
JcJs9s2s,0.97,-64428
TdAs9s2s,0.0087,0
TcAs9s2s,0.0087,0
Ah5h9s2s,1,-119544
9h7h9s2s,0.0216,-96639
Ah7h9s2s,1,-110958
9h8h9s2s,1,-107144
Th8h9s2s,1,-112876
Ah8h9s2s,1,-112747
Th9h9s2s,0.785,-118431
Ah9h9s2s,1,-109499
AhTh9s2s,1,-119912
TdTh9s2s,0.002,-127692
TcTh9s2s,0.002,-127692
Ad5d9s2s,1,-115283
9d8d9s2s,1,-106907
Td8d9s2s,1,-116003
Jd8d9s2s,0.138,-123280
Ad8d9s2s,1,-105280
Ad9d9s2s,1,-109132
AdTd9s2s,1,-120040
Ac5c9s2s,1,-115283
9c7c9s2s,0.0081,-131978
Ac7c9s2s,1,-114904
9c8c9s2s,1,-106907
Tc8c9s2s,1,-116003
Jc8c9s2s,0.138,-123280
Ac8c9s2s,1,-105280
Ac9c9s2s,1,-109132
AcTc9s2s,1,-120040
Ah3hTs2s,1,-98898
Ah4hTs2s,0.565,-99131
Ah5hTs2s,1,-102324
Ah7hTs2s,1,-92686
9h8hTs2s,1,-89436
Th8hTs2s,1,-105063
Qh8hTs2s,0.985,-114826
Ah8hTs2s,1,-86039
Th9hTs2s,0.405,-102323
Ah9hTs2s,1,-97025
Ad4dTs2s,0.91,-97412
Ad5dTs2s,1,-100140
9d8dTs2s,1,-88327
Td8dTs2s,1,-98839
Qd8dTs2s,0.64,-115703
Ad8dTs2s,1,-89636
Ad9dTs2s,1,-95360
Ac4cTs2s,0.91,-97412
Ac5cTs2s,1,-100140
Ac7cTs2s,1,-93675
9c8cTs2s,1,-88327
Tc8cTs2s,1,-98839
Qc8cTs2s,0.64,-115703
Ac8cTs2s,1,-89636
Ac9cTs2s,1,-95360
Jh3hJs2s,1,-71135
Ah3hJs2s,1,-50709
Jh4hJs2s,1,-81154
Qh4hJs2s,0.95,-79120
Ah4hJs2s,0.995,-51681
Jh5hJs2s,1,-79847
Qh5hJs2s,0.93,-77278
Ah5hJs2s,0.42,-55283
Jh7hJs2s,1,-72268
Ah7hJs2s,1,-48600
9h8hJs2s,0.87,-38620
Jh8hJs2s,1,-74675
Qh8hJs2s,0.8673,-70546
Ah8hJs2s,1,-49055
Ah9hJs2s,1,-40475
Jd3dJs2s,1,-76734
Ad3dJs2s,0.62,-46048
Jd4dJs2s,1,-81799
Qd4dJs2s,0.95,-77989
Ad4dJs2s,0.03,-21643
Jd5dJs2s,1,-77971
Qd5dJs2s,0.93,-81935
Ad5dJs2s,1,-52893
9d8dJs2s,0.87,-39085
Jd8dJs2s,1,-74578
Qd8dJs2s,0.98,-78769
Ad8dJs2s,1,-49197
Ad9dJs2s,1,-40889
Jc3cJs2s,1,-76734
Ac3cJs2s,0.62,-46048
Jc4cJs2s,1,-81799
Qc4cJs2s,0.95,-77989
Ac4cJs2s,0.03,-21643
Jc5cJs2s,1,-77971
Qc5cJs2s,0.93,-81935
Ac5cJs2s,1,-52893
Jc7cJs2s,1,-67083
Ac7cJs2s,1,-43108
9c8cJs2s,0.87,-39085
Jc8cJs2s,1,-74578
Qc8cJs2s,0.98,-78769
Ac8cJs2s,1,-49197
Ac9cJs2s,1,-40889
4h3hAs2s,0.97,467761
5h3hAs2s,1,467748
7h4hAs2s,0.54,467754
8h4hAs2s,1,467746
7h5hAs2s,1,467758
8h5hAs2s,1,467755
9h5hAs2s,1,467742
8h7hAs2s,1,467761
9h7hAs2s,1,467728
9h8hAs2s,1,467743
Th8hAs2s,0.605,467773
Td8hAs2s,0.885,467761
Tc8hAs2s,0.885,467761
Th9hAs2s,0.91,467750
Jh9hAs2s,0.56,467752
9d9hAs2s,1,467753
Td9hAs2s,0.215,467724
9c9hAs2s,1,467753
Tc9hAs2s,0.215,467724
AdAhAs2s,0.505,467744
AcAhAs2s,0.505,467744
4d3dAs2s,0.97,467756
5d3dAs2s,0.29,467739
5d4dAs2s,0.515,467764
8d4dAs2s,1,467750
8d5dAs2s,1,467757
9d5dAs2s,1,467752
9d8dAs2s,1,467762
9c9dAs2s,1,467765
AcAdAs2s,1,467744
4c3cAs2s,0.97,467756
5c3cAs2s,0.29,467739
5c4cAs2s,0.515,467764
7c4cAs2s,0.54,467775
8c4cAs2s,1,467750
7c5cAs2s,1,467750
8c5cAs2s,1,467757
9c5cAs2s,1,467752
8c7cAs2s,1,467735
9c7cAs2s,1,467748
9c8cAs2s,1,467762
AdKh8h2s,0.447,-125370
AcKh8h2s,0.447,-125370
8dAhKh2s,0.285,-127107
8cAhKh2s,0.285,-127107
KhAs4s3s,0.48,467774
AhAs4s3s,1,467779
KdAs4s3s,1,467759
AdAs4s3s,1,467757
KcAs4s3s,1,467759
AcAs4s3s,1,467757
4h3h4s3s,1,-120540
5h3h4s3s,0.174,-125898
Qh3h4s3s,0.0038,-139822
4d3h4s3s,1,-122692
4c3h4s3s,1,-122692
5h4h4s3s,1,-114925
Kh4h4s3s,0.25,-121786
Ah4h4s3s,1,-120812
3d4h4s3s,0.515,-119542
3c4h4s3s,0.515,-119542
Kh5h4s3s,1,-118038
AhTh4s3s,1,-113714
AhJh4s3s,1,-122062
Ad2d4s3s,0.97,-119500
4d3d4s3s,1,-119036
4c3d4s3s,1,-119036
5d4d4s3s,1,-119646
3c4d4s3s,1,-119036
Ad9d4s3s,1,-113485
AdTd4s3s,1,-114498
AdJd4s3s,0.181,-126950
Ac2c4s3s,0.97,-119500
4c3c4s3s,1,-119036
5c4c4s3s,1,-119646
Ac9c4s3s,1,-113485
AcTc4s3s,1,-114498
AcJc4s3s,0.181,-126950
AhAs5s3s,0.365,467769
QdAs5s3s,1,467757
KdAs5s3s,1,467745
AdAs5s3s,0.425,467762
QcAs5s3s,1,467757
KcAs5s3s,1,467745
AcAs5s3s,0.425,467762
4h3h5s3s,0.425,-127084
5h3h5s3s,1,-122938
Kh3h5s3s,0.09,-127107
5h4h5s3s,0.515,-126326
6h5h5s3s,1,-113566
7h5h5s3s,0.3867,-125846
Ah5h5s3s,1,-121256
3d5h5s3s,0.01,-127449
3c5h5s3s,0.01,-127449
Kh7h5s3s,1,-124564
Kh9h5s3s,0.0484,-119391
AhTh5s3s,1,-121732
Ad2d5s3s,0.655,-125682
5d4d5s3s,1,-125162
Ad5d5s3s,0.955,-121454
AdTd5s3s,0.49,-126251
Ac2c5s3s,0.655,-125682
5c4c5s3s,1,-125162
Ac5c5s3s,0.955,-121454
8c7c5s3s,1,-114949
9c7c5s3s,1,-115215
AcTc5s3s,0.49,-126251
4h3h6s3s,0.32,-94998
KhAs7s3s,0.145,467750
AhAs7s3s,1,467747
AdAs7s3s,1,467756
AcAs7s3s,1,467756
5h3h7s3s,1,-120529
7h3h7s3s,1,-118327
7c3h7s3s,1,-114431
7h4h7s3s,1,-118616
7h5h7s3s,1,-116265
Kh5h7s3s,1,-116836
3d7h7s3s,1,-113972
3c7h7s3s,1,-113972
Th9h7s3s,0.1749,-116027
JhTh7s3s,1,-123565
