AhAs3s2s,1,239719
AdAs3s2s,0.985,238877
AcAs3s2s,0.985,238877
AhAs5s2s,0.75,236178
AdAs5s2s,1,235863
AcAs5s2s,1,235863
JhJs9s2s,0.97,187591
JdJs9s2s,0.97,187951
JcJs9s2s,0.97,187951
TdAs9s2s,0.023,237557
TcAs9s2s,0.023,237557
Ah3hTs2s,1,143001
Ah4hTs2s,0.565,142827
Ah5hTs2s,1,141505
Ah7hTs2s,1,143012
9h8hTs2s,1,138652
Th8hTs2s,1,134407
Qh8hTs2s,0.985,135790
Ah8hTs2s,1,138473
Th9hTs2s,0.405,137329
Ah9hTs2s,1,142107
Ad4dTs2s,0.91,143406
Ad5dTs2s,1,142871
Td6dTs2s,0.0059,135882
9d8dTs2s,1,140113
Td8dTs2s,1,136106
Qd8dTs2s,0.64,136990
Ad8dTs2s,1,140961
Ad9dTs2s,1,142996
Ac4cTs2s,0.91,143406
Ac5cTs2s,1,142871
Ac7cTs2s,1,144290
9c8cTs2s,1,140113
Tc8cTs2s,1,136106
Qc8cTs2s,0.64,136990
Ac8cTs2s,1,140961
Ac9cTs2s,1,142996
Jh3hJs2s,1,193403
Ah3hJs2s,1,192470
Jh4hJs2s,1,193456
Qh4hJs2s,0.95,188854
Ah4hJs2s,0.995,191948
Jh5hJs2s,1,193270
Qh5hJs2s,0.93,189017
Ah5hJs2s,0.42,191899
Jh7hJs2s,1,192922
Ah7hJs2s,1,191644
9h8hJs2s,0.87,189761
Jh8hJs2s,1,191510
Qh8hJs2s,0.8673,187632
Ah8hJs2s,1,190404
Ah9hJs2s,1,192087
Jd3dJs2s,1,194213
Ad3dJs2s,0.62,193879
Jd4dJs2s,1,193260
Qd4dJs2s,0.95,189396
Ad4dJs2s,0.03,190807
Jd5dJs2s,1,193328
Qd5dJs2s,0.93,189100
Ad5dJs2s,1,192245
9d8dJs2s,0.87,190948
Jd8dJs2s,1,192174
Qd8dJs2s,0.98,188031
Ad8dJs2s,1,191351
Ad9dJs2s,1,192159
Jc3cJs2s,1,194213
Ac3cJs2s,0.62,193879
Jc4cJs2s,1,193260
Qc4cJs2s,0.95,189396
Ac4cJs2s,0.03,190807
Jc5cJs2s,1,193328
Qc5cJs2s,0.93,189100
Ac5cJs2s,1,192245
Jc7cJs2s,1,193442
Ac7cJs2s,1,192255
9c8cJs2s,0.87,190948
Jc8cJs2s,1,192174
Qc8cJs2s,0.98,188031
Ac8cJs2s,1,191351
Ac9cJs2s,1,192159
4h3hAs2s,0.97,246537
5h3hAs2s,1,246128
7h4hAs2s,0.54,246626
8h4hAs2s,1,245742
7h5hAs2s,1,246296
8h5hAs2s,1,245579
9h5hAs2s,1,246786
8h7hAs2s,1,245264
9h7hAs2s,1,246888
9h8hAs2s,1,245683
Th8hAs2s,0.605,249138
Td8hAs2s,0.885,248881
Tc8hAs2s,0.885,248881
Th9hAs2s,0.91,249849
Jh9hAs2s,0.56,249856
9d9hAs2s,1,246747
Td9hAs2s,0.215,249513
9c9hAs2s,1,246747
Tc9hAs2s,0.215,249513
AdAhAs2s,0.505,252314
AcAhAs2s,0.505,252314
4d3dAs2s,0.97,245954
5d3dAs2s,0.29,246013
5d4dAs2s,0.515,245902
8d4dAs2s,1,245544
8d5dAs2s,1,245143
9d5dAs2s,1,246207
9d8dAs2s,1,245478
9c9dAs2s,1,246774
AcAdAs2s,1,251443
4c3cAs2s,0.97,245954
5c3cAs2s,0.29,246013
5c4cAs2s,0.515,245902
7c4cAs2s,0.54,246417
8c4cAs2s,1,245544
7c5cAs2s,1,246224
8c5cAs2s,1,245143
9c5cAs2s,1,246207
8c7cAs2s,1,245684
9c7cAs2s,1,246224
9c8cAs2s,1,245478
KhAs4s3s,0.48,226830
AhAs4s3s,1,225521
KdAs4s3s,1,227414
AdAs4s3s,1,225014
KcAs4s3s,1,227414
AcAs4s3s,1,225014
AhAs5s3s,0.365,225252
QdAs5s3s,1,221892
KdAs5s3s,1,226537
AdAs5s3s,0.425,224810
QcAs5s3s,1,221892
KcAs5s3s,1,226537
AcAs5s3s,0.425,224810
KhAs7s3s,0.145,226691
AhAs7s3s,1,225773
AdAs7s3s,1,225179
AcAs7s3s,1,225179
TdTs9s3s,0.05,140372
TcTs9s3s,0.05,140372
JdJs9s3s,1,184540
JcJs9s3s,1,184540
ThAs9s3s,1,226023
KhAs9s3s,0.96,227576
AhAs9s3s,1,225988
TdAs9s3s,1,225870
AdAs9s3s,1,225750
TcAs9s3s,1,225870
AcAs9s3s,1,225750
ThJsTs3s,0.05,171993
9hAsTs3s,1,222840
9dAsTs3s,1,222553
9cAsTs3s,1,222553
9h3hTs3s,0.0058,144174
Th3hTs3s,1,137555
Qh3hTs3s,1,139295
Kh3hTs3s,1,132986
Ah3hTs3s,1,142413
Td3hTs3s,1,138075
Tc3hTs3s,1,138075
Th4hTs3s,0.58,136157
Qh4hTs3s,0.99,138172
Kh4hTs3s,1,132322
Ah4hTs3s,1,141210
Th5hTs3s,0.875,136419
Qh5hTs3s,1,137687
Kh5hTs3s,0.96,132080
Ah5hTs3s,1,140955
9h6hTs3s,0.505,140370
9h7hTs3s,1,142630
Th7hTs3s,1,137187
Jh7hTs3s,1,141101
Kh7hTs3s,1,132839
Ah7hTs3s,1,141830
9h8hTs3s,1,137842
Th8hTs3s,0.34,132947
Jh8hTs3s,1,136733
Qh8hTs3s,1,135038
Ah8hTs3s,1,137760
Th9hTs3s,1,136991
Ah9hTs3s,1,142098
Td9hTs3s,1,137034
Tc9hTs3s,1,137034
QhThTs3s,1,133619
AhThTs3s,1,136643
3dThTs3s,1,138824
9dThTs3s,1,137540
QdThTs3s,0.445,133854
AdThTs3s,1,136616
3cThTs3s,1,138824
9cThTs3s,1,137540
QcThTs3s,0.445,133854
AcThTs3s,1,136616
TdAhTs3s,1,137013
TcAhTs3s,1,137013
Ad2dTs3s,1,138447
Td3dTs3s,1,139155
Ad3dTs3s,1,143464
Tc3dTs3s,1,139155
Kd4dTs3s,1,132703
Ad4dTs3s,1,142477
Kd5dTs3s,1,132372
Ad5dTs3s,1,141869
9d6dTs3s,0.605,141785
9d8dTs3s,0.675,140768
Jd8dTs3s,1,138627
Ad8dTs3s,0.005,137909
Td9dTs3s,1,137664
Ad9dTs3s,0.545,142948
Tc9dTs3s,1,137664
QdTdTs3s,0.26,133978
AdTdTs3s,1,137222
3cTdTs3s,1,139155
9cTdTs3s,1,137664
QcTdTs3s,0.26,133978
AcTdTs3s,1,137222
TcQdTs3s,0.26,133978
TcAdTs3s,1,137222
Ac2cTs3s,1,138447
Tc3cTs3s,1,139155
Ac3cTs3s,1,143464
Kc4cTs3s,1,132703
Ac4cTs3s,1,142477
