5h4h5s2s,0.1386,-126000
Ah7h5s2s,0.0164,-126000
AhJh5s2s,0.635,-126000
Ad8d7s2s,0.002,-126000
AdJd7s2s,0.01,-126000
Ac8c7s2s,0.002,-126000
AcJc7s2s,0.01,-126000
TdAs9s2s,0.0143,0
TcAs9s2s,0.0143,0
Jh8h9s2s,0.92,-126000
Jh9h9s2s,0.88,-126000
TdTh9s2s,0.002,-126000
TcTh9s2s,0.002,-126000
AhJh9s2s,1,-126000
JdJh9s2s,0.95,-126000
JcJh9s2s,0.95,-126000
AdJd9s2s,1,-126000
JcJd9s2s,1,-126000
9c7c9s2s,0.0229,-126000
AcJc9s2s,1,-126000
Td6dTs2s,0.0059,-126000
AdKh8h2s,0.153,-126000
AcKh8h2s,0.153,-126000
KdAh8h2s,1,-126000
KcAh8h2s,1,-126000
AdKd8h2s,0.485,-126000
AcKc8h2s,0.485,-126000
8dAhKh2s,0.715,-126000
8cAhKh2s,0.715,-126000
Ad8dKh2s,1,-126000
AcAdKh2s,1,-126000
Ac7cKh2s,1,-126000
Ac8cKh2s,1,-126000
Kd8dAh2s,0.24,-126000
Kc8cAh2s,0.24,-126000
5h3h4s3s,0.121,-126000
Qh3h4s3s,0.0061,-126000
Qh5h4s3s,1,-126000
AhQh4s3s,1,-126000
Qd3d4s3s,0.0019,-126000
Qd5d4s3s,1,-126000
AdJd4s3s,0.454,-126000
Qc3c4s3s,0.0019,-126000
Qc5c4s3s,1,-126000
AcJc4s3s,0.454,-126000
4h3h5s3s,0.575,-126000
Qh3h5s3s,1,-126000
Kh3h5s3s,0.91,-126000
5d3h5s3s,1,-126000
5c3h5s3s,1,-126000
5h4h5s3s,0.485,-126000
Qh4h5s3s,1,-126000
Kh4h5s3s,1,-126000
7h5h5s3s,0.2633,-126000
Qh5h5s3s,0.98,-126000
Kh5h5s3s,1,-126000
3d5h5s3s,0.99,-126000
3c5h5s3s,0.99,-126000
JhTh5s3s,0.0715,-126000
AhJh5s3s,1,-126000
AhQh5s3s,1,-126000
Ad2d5s3s,0.345,-126000
5d3d5s3s,1,-126000
5c3d5s3s,1,-126000
Qd4d5s3s,1,-126000
3c5d5s3s,1,-126000
AdTd5s3s,0.51,-126000
AdJd5s3s,1,-126000
AdQd5s3s,0.255,-126000
Ac2c5s3s,0.345,-126000
5c3c5s3s,1,-126000
Qc4c5s3s,1,-126000
Kc7c5s3s,0.56,-126000
AcTc5s3s,0.51,-126000
AcJc5s3s,1,-126000
AcQc5s3s,0.255,-126000
KhJh7s3s,0.94,-126000
AhJh7s3s,0.5723,-126000
JdTd7s3s,1,-126000
JcTc7s3s,1,-126000
9h3h9s3s,0.195,-126000
Jh5h9s3s,0.89,-126000
Qh5h9s3s,0.0094,-126000
Kh5h9s3s,0.7861,-126000
Ah6h9s3s,0.0199,-126000
Kh7h9s3s,0.44,-126000
Jh8h9s3s,0.715,-126000
Jh9h9s3s,1,-126000
Qh9h9s3s,1,-126000
AhJh9s3s,1,-126000
Kd5d9s3s,0.6754,-126000
Jd8d9s3s,1,-126000
Jd9d9s3s,1,-126000
AdJd9s3s,0.425,-126000
Kc5c9s3s,0.6754,-126000
Jc8c9s3s,1,-126000
